group_id,group_type,phash_hamming_threshold,sha256_or_min_pair_hamming,filename
exact-0446,exact,,2f4ccaf326cc7ad56e316c6a6d9de94d697198b85fa2209e63d4565c2d39500e,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T112027.587.jpg
exact-0447,exact,,7e3aba46f50ee699e63ae7efd3ab2a7d30e4343eb012c6646d5eee693987993a,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T112155.484.jpg
exact-0447,exact,,7e3aba46f50ee699e63ae7efd3ab2a7d30e4343eb012c6646d5eee693987993a,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T112839.843.jpg
exact-0447,exact,,7e3aba46f50ee699e63ae7efd3ab2a7d30e4343eb012c6646d5eee693987993a,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T114803.242.jpg
exact-0448,exact,,bbd1fae9872d18edb5357f04ec6081a74e681a91abb23845cf667da8a0ec09b5,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T112812.170.jpg
exact-0448,exact,,bbd1fae9872d18edb5357f04ec6081a74e681a91abb23845cf667da8a0ec09b5,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T125814.280.jpg
exact-0449,exact,,1d8fe7d3f99fb4eb9cdd85684991c321c301f8dabf9c9b0910dd1c23dee47d32,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T113556.413.jpg
exact-0449,exact,,1d8fe7d3f99fb4eb9cdd85684991c321c301f8dabf9c9b0910dd1c23dee47d32,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T113624.138.jpg
exact-0450,exact,,9e218f1de5817730e92f630bba7ebe544ab4caaa8388f63ceaba025cd7fb48e0,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T113916.618.jpg
exact-0450,exact,,9e218f1de5817730e92f630bba7ebe544ab4caaa8388f63ceaba025cd7fb48e0,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T115022.914.jpg
exact-0450,exact,,9e218f1de5817730e92f630bba7ebe544ab4caaa8388f63ceaba025cd7fb48e0,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T123550.529.jpg
exact-0451,exact,,690562d9667d72eb951acdc15ba22b97fe2d5420f9da6080f8d4709829cf3982,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T114030.316.jpg
exact-0451,exact,,690562d9667d72eb951acdc15ba22b97fe2d5420f9da6080f8d4709829cf3982,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T114143.242.jpg
exact-0452,exact,,95abd799023a2224058b164d17eea9e5496fb3d2964a967e9966b71756afbbe5,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T114047.490.jpg
exact-0452,exact,,95abd799023a2224058b164d17eea9e5496fb3d2964a967e9966b71756afbbe5,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T125111.103.jpg
exact-0453,exact,,c70adfc067027ed4b6fbdb265a289760204b55b3a72028ac67c4f45e70f26d1d,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T114328.302.jpg
exact-0453,exact,,c70adfc067027ed4b6fbdb265a289760204b55b3a72028ac67c4f45e70f26d1d,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T114425.019.jpg
exact-0454,exact,,a0802f0a0ef2fe8eb2ceb4d34f693885bc5c8391541cd7bc3b11e18d2d8c96cd,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T114508.885.jpg
exact-0454,exact,,a0802f0a0ef2fe8eb2ceb4d34f693885bc5c8391541cd7bc3b11e18d2d8c96cd,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T114833.042.jpg
exact-0455,exact,,911c0b626b56eef669930638d9ff84f31884de8516ceff935486a1939cd4b57c,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T114636.724.jpg
exact-0455,exact,,911c0b626b56eef669930638d9ff84f31884de8516ceff935486a1939cd4b57c,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T120306.034.jpg
exact-0456,exact,,12d840cff0f42d259f04d390a6e98d9991bb6048f42dcc351b213e42701abe0b,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T114640.341.jpg
exact-0456,exact,,12d840cff0f42d259f04d390a6e98d9991bb6048f42dcc351b213e42701abe0b,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T120301.755.jpg
exact-0457,exact,,59c6f96a293dbd561d0c4fcf0d2cf2cca1fa3697aa2e683d192887b7c204d2c8,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T114649.143.jpg
exact-0457,exact,,59c6f96a293dbd561d0c4fcf0d2cf2cca1fa3697aa2e683d192887b7c204d2c8,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T120310.357.jpg
exact-0458,exact,,50dbfc531ea483e1949c80a23441836da4f8a33ea4c9e16ed60d4b43ba62a5e8,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T114702.280.jpg
exact-0458,exact,,50dbfc531ea483e1949c80a23441836da4f8a33ea4c9e16ed60d4b43ba62a5e8,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T120319.822.jpg
exact-0459,exact,,6996609132e03dbd4a8d7a99dc4719156df568e7045c672cc2ff69d79e3aa116,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T114706.614.jpg
exact-0459,exact,,6996609132e03dbd4a8d7a99dc4719156df568e7045c672cc2ff69d79e3aa116,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T120315.923.jpg
exact-0460,exact,,747f55730f1205dd9c369eb6d5a7a4a971e1e3745ababa4a01abc3964fd270df,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T115027.681.jpg
exact-0460,exact,,747f55730f1205dd9c369eb6d5a7a4a971e1e3745ababa4a01abc3964fd270df,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T123237.761.jpg
exact-0461,exact,,02a7a7c1824b911ce2194c50a0c612f47b4dfef1e111750fcecd17c3c0cfd56a,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T115032.124.jpg
exact-0461,exact,,02a7a7c1824b911ce2194c50a0c612f47b4dfef1e111750fcecd17c3c0cfd56a,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T115049.331.jpg
exact-0462,exact,,9e2513eaca2d39649e3f170d04ae2bcb3cd51ac86d5a685a7fa9826092fdf562,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T115037.092.jpg
exact-0462,exact,,9e2513eaca2d39649e3f170d04ae2bcb3cd51ac86d5a685a7fa9826092fdf562,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T123953.902.jpg
exact-0463,exact,,82b47de58c0fa57258b1ec3c7ba48cb8daec1859c95a80597012dde81652717d,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T115115.277.jpg
exact-0463,exact,,82b47de58c0fa57258b1ec3c7ba48cb8daec1859c95a80597012dde81652717d,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T115937.436.jpg
exact-0464,exact,,0b6987086e133653e353707bca851c0853bf1a27d4d1939b40bccb78d174f282,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T115325.338.jpg
exact-0464,exact,,0b6987086e133653e353707bca851c0853bf1a27d4d1939b40bccb78d174f282,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T115857.474.jpg
exact-0465,exact,,2feae605743ae2572d6133b2b35d8d5dbab200dd5a8e2937df847c389bd1b552,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T115405.252.jpg
exact-0465,exact,,2feae605743ae2572d6133b2b35d8d5dbab200dd5a8e2937df847c389bd1b552,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T123522.793.jpg
exact-0466,exact,,004ede99a4981be1bc7d80aa91a96729951675650a50a4a3bf006ff61d3cf294,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T115415.097.jpg
exact-0466,exact,,004ede99a4981be1bc7d80aa91a96729951675650a50a4a3bf006ff61d3cf294,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T123420.307.jpg
exact-0467,exact,,e5198b0e1888b5674851afb348a7a3abc65ea08cc155790c1dac7e68a164855d,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T115532.208.jpg
exact-0467,exact,,e5198b0e1888b5674851afb348a7a3abc65ea08cc155790c1dac7e68a164855d,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T120128.025.jpg
exact-0468,exact,,7d80c0a811fff0f83ae5cdb4e73231d6af64b0d30c6a6b6bd719194173d354ee,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T115847.364.jpg
exact-0468,exact,,7d80c0a811fff0f83ae5cdb4e73231d6af64b0d30c6a6b6bd719194173d354ee,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T120240.785.jpg
exact-0469,exact,,8f5430b58e0b838f5976a57a2855502c8421e3907014385b48ee490740fdfff1,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T120001.329.jpg
exact-0469,exact,,8f5430b58e0b838f5976a57a2855502c8421e3907014385b48ee490740fdfff1,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T120846.658.jpg
exact-0470,exact,,6519fbcc661431462a84e79d4657c2a7dd252b5fef5ea7cb695ef29cf18c6aeb,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T120017.499.jpg
exact-0470,exact,,6519fbcc661431462a84e79d4657c2a7dd252b5fef5ea7cb695ef29cf18c6aeb,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T120448.233.jpg
exact-0470,exact,,6519fbcc661431462a84e79d4657c2a7dd252b5fef5ea7cb695ef29cf18c6aeb,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T124527.958.jpg
exact-0470,exact,,6519fbcc661431462a84e79d4657c2a7dd252b5fef5ea7cb695ef29cf18c6aeb,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T124950.649.jpg
exact-0470,exact,,6519fbcc661431462a84e79d4657c2a7dd252b5fef5ea7cb695ef29cf18c6aeb,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T125711.291.jpg
exact-0471,exact,,7702e7c0bb7a4b157b0f7a66143b9d79c02485a0c4c4cc546b7dcc58bf4b34b6,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T120134.906.jpg
exact-0471,exact,,7702e7c0bb7a4b157b0f7a66143b9d79c02485a0c4c4cc546b7dcc58bf4b34b6,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T121042.878.jpg
exact-0472,exact,,1aeb7504b905ce38558b3867e6311a29091c14091d290568d2cd2f989560a81d,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T120441.892.jpg
exact-0472,exact,,1aeb7504b905ce38558b3867e6311a29091c14091d290568d2cd2f989560a81d,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T124942.258.jpg
exact-0473,exact,,dcc2909c6e9fedc4b2e5c2037c47086b8db93bb793eafd953f2aa74d3a1fe77e,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T120713.248.jpg
exact-0473,exact,,dcc2909c6e9fedc4b2e5c2037c47086b8db93bb793eafd953f2aa74d3a1fe77e,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T123342.992.jpg
exact-0474,exact,,95acea49524544881b47dcfb26a2e1b2bbdf78e25d3a612792133fbb19bc1624,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T120720.127.jpg
exact-0474,exact,,95acea49524544881b47dcfb26a2e1b2bbdf78e25d3a612792133fbb19bc1624,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T123357.079.jpg
exact-0475,exact,,12046bbd6ba3f3a3bfa0b2e368e6c23b39c9e44496d745865ee36d22e58762c7,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T120728.545.jpg
exact-0475,exact,,12046bbd6ba3f3a3bfa0b2e368e6c23b39c9e44496d745865ee36d22e58762c7,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T123353.296.jpg
exact-0476,exact,,46787f1ca484afd23b5465e40628dd9a125480bb7454fab8844736d10bf95d1b,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T120802.616.jpg
exact-0476,exact,,46787f1ca484afd23b5465e40628dd9a125480bb7454fab8844736d10bf95d1b,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T123425.443.jpg
exact-0477,exact,,1ccfdf945a0b1c956eac84b128db74d3a03f2742d1b183d75b597a35762f36c3,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T120813.738.jpg
exact-0477,exact,,1ccfdf945a0b1c956eac84b128db74d3a03f2742d1b183d75b597a35762f36c3,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T124727.991.jpg
exact-0478,exact,,5d2e78cd7b0c1c74ea2ea7a4e76c86c4db73cd17eefa041e82839fc016da4351,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T120830.370.jpg
exact-0478,exact,,5d2e78cd7b0c1c74ea2ea7a4e76c86c4db73cd17eefa041e82839fc016da4351,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T125736.490.jpg
exact-0479,exact,,4c28408c5756e1296aca7406df79246514168062a3b006a1973b77d7795b6ee6,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T120850.388.jpg
exact-0479,exact,,4c28408c5756e1296aca7406df79246514168062a3b006a1973b77d7795b6ee6,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T125743.649.jpg
exact-0480,exact,,88c17fbe0893742e21813dc187f88c8a45b28cd5b6bb4254e1f1d03cd3f87639,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T120900.234.jpg
exact-0480,exact,,88c17fbe0893742e21813dc187f88c8a45b28cd5b6bb4254e1f1d03cd3f87639,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T123415.689.jpg
exact-0481,exact,,1dbf7c2b70de58a1ecfdc70e0e2e199cf7c2715cf9dbc21046e1d5548e5217f2,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T123122.922.jpg
exact-0481,exact,,1dbf7c2b70de58a1ecfdc70e0e2e199cf7c2715cf9dbc21046e1d5548e5217f2,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T125826.018.jpg
exact-0482,exact,,8c33d95d84d8c9ebd90e74968b3029c0f5f78bf9be53b340b2c977a42ac076a0,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T123242.154.jpg
exact-0482,exact,,8c33d95d84d8c9ebd90e74968b3029c0f5f78bf9be53b340b2c977a42ac076a0,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T123255.419.jpg
exact-0483,exact,,7cbd0add3b31952f387ab9663bef74b5fb8c3dec6ac4aac8c048e7a80f09df39,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T123452.883.jpg
exact-0483,exact,,7cbd0add3b31952f387ab9663bef74b5fb8c3dec6ac4aac8c048e7a80f09df39,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T124232.332.jpg
exact-0484,exact,,393394079941240a48e94b3ead16d8292ad7c2d05819e1b7adda3ff497340116,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T124102.785.jpg
exact-0484,exact,,393394079941240a48e94b3ead16d8292ad7c2d05819e1b7adda3ff497340116,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T124718.792.jpg
exact-0485,exact,,8cc8d902341fe767f413a6e9e03479406fb9d84f9289621fb67bfc760941fa5f,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T124800.265.jpg
exact-0485,exact,,8cc8d902341fe767f413a6e9e03479406fb9d84f9289621fb67bfc760941fa5f,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T124916.409.jpg
exact-0486,exact,,2ed92955e3f457ec20b6aadb5935b9b7bd02e669c255c90a3ddbb1040a0048d8,data/DFU/Transfer-Learning images/samples/1.jpg
exact-0486,exact,,2ed92955e3f457ec20b6aadb5935b9b7bd02e669c255c90a3ddbb1040a0048d8,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T111059.300.jpg
exact-0486,exact,,2ed92955e3f457ec20b6aadb5935b9b7bd02e669c255c90a3ddbb1040a0048d8,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T112753.581.jpg
exact-0487,exact,,e65aee72cd8e789bdd076c7909614a398a4b91e661eb49382fd71bc59c9c4cbb,data/DFU/Transfer-Learning images/samples/images (1).jpg
exact-0487,exact,,e65aee72cd8e789bdd076c7909614a398a4b91e661eb49382fd71bc59c9c4cbb,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T110212.237.jpg
exact-0487,exact,,e65aee72cd8e789bdd076c7909614a398a4b91e661eb49382fd71bc59c9c4cbb,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T111011.099.jpg
exact-0488,exact,,9b4859b3e90c542ee9f8ba4ab928f1eeada37edf6a497e8d49699a8a9dbb2aaf,data/DFU/Transfer-Learning images/samples/images (2).jpg
exact-0488,exact,,9b4859b3e90c542ee9f8ba4ab928f1eeada37edf6a497e8d49699a8a9dbb2aaf,data/DFU/Transfer-Learning images/samples/images (4).jpg
exact-0488,exact,,9b4859b3e90c542ee9f8ba4ab928f1eeada37edf6a497e8d49699a8a9dbb2aaf,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T111015.252.jpg
exact-0488,exact,,9b4859b3e90c542ee9f8ba4ab928f1eeada37edf6a497e8d49699a8a9dbb2aaf,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T112225.543.jpg
exact-0488,exact,,9b4859b3e90c542ee9f8ba4ab928f1eeada37edf6a497e8d49699a8a9dbb2aaf,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T112852.668.jpg
exact-0488,exact,,9b4859b3e90c542ee9f8ba4ab928f1eeada37edf6a497e8d49699a8a9dbb2aaf,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T114746.619.jpg
exact-0489,exact,,d1c0b99cc323bdbfe95fa5ae9aaad8a84467eee3de57c52c63b496fcb5e57614,data/DFU/Transfer-Learning images/samples/images (5).jpg
exact-0489,exact,,d1c0b99cc323bdbfe95fa5ae9aaad8a84467eee3de57c52c63b496fcb5e57614,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T111447.939.jpg
exact-0490,exact,,b7becd8961ab2d0f36a8c7df7e99b81344a8e537b92d430876f261cd7628073c,data/DFU/Transfer-Learning images/samples/images (6).jpg
exact-0490,exact,,b7becd8961ab2d0f36a8c7df7e99b81344a8e537b92d430876f261cd7628073c,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T111452.885.jpg
exact-0490,exact,,b7becd8961ab2d0f36a8c7df7e99b81344a8e537b92d430876f261cd7628073c,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T111503.307.jpg
exact-0491,exact,,d3a8c313df24d99a3890138d610edfc70ef71dfdefe1bbf02f2f30ab3ffbb1b7,data/DFU/Transfer-Learning images/samples/images (7).jpg
exact-0491,exact,,d3a8c313df24d99a3890138d610edfc70ef71dfdefe1bbf02f2f30ab3ffbb1b7,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T125137.127.jpg
exact-0492,exact,,9cf212bc3f1a1ee83c0c51f90851ac7e00781094ac57f829fc7a49d30ed6ee01,data/DFU/Transfer-Learning images/samples/images (8).jpg
exact-0492,exact,,9cf212bc3f1a1ee83c0c51f90851ac7e00781094ac57f829fc7a49d30ed6ee01,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T111520.290.jpg
exact-0493,exact,,e43e17ac68b6b0ffc5f276268a68b37bf0e2b64c61888791ea4a1906560c9195,data/DFU/Transfer-Learning images/samples/images (9).jpg
exact-0493,exact,,e43e17ac68b6b0ffc5f276268a68b37bf0e2b64c61888791ea4a1906560c9195,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T111510.028.jpg
exact-0494,exact,,a220521afddb057c432aaf4f262e3f1de5cccfff4466344551323a0ca942e2d4,data/DFU/Transfer-Learning images/samples/images - 2019-12-16T112221.505.jpg
exact-0494,exact,,a220521afddb057c432aaf4f262e3f1de5cccfff4466344551323a0ca942e2d4,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T112221.505.jpg
exact-0494,exact,,a220521afddb057c432aaf4f262e3f1de5cccfff4466344551323a0ca942e2d4,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T114738.432.jpg
exact-0495,exact,,2ba715c756627c112f0b12a970aab65b9f5d1b9a9a7fe70460c0bdb1d2307a24,data/DFU/Transfer-Learning images/samples/images - 2019-12-16T112309.415.jpg
exact-0495,exact,,2ba715c756627c112f0b12a970aab65b9f5d1b9a9a7fe70460c0bdb1d2307a24,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T112309.415.jpg
exact-0496,exact,,56c0ea70b22a0db4843a6c3ead166394bcef8c6f104ffdfa623f9239e7803c0b,data/DFU/Transfer-Learning images/samples/images - 2019-12-16T112316.979.jpg
exact-0496,exact,,56c0ea70b22a0db4843a6c3ead166394bcef8c6f104ffdfa623f9239e7803c0b,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T112316.979.jpg
exact-0497,exact,,4e713b858d993104d0e89629930105cf9c24f33156fc667cbb0987a6ca196969,data/DFU/Transfer-Learning images/samples/images - 2019-12-16T113445.650.jpg
exact-0497,exact,,4e713b858d993104d0e89629930105cf9c24f33156fc667cbb0987a6ca196969,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T113445.650.jpg
exact-0498,exact,,e49ab46e63a9f95006bf8d496917700f12f068df99ea0d3b9cb7a6af2cea717a,data/DFU/Transfer-Learning images/samples/images - 2019-12-16T113859.251.jpg
exact-0498,exact,,e49ab46e63a9f95006bf8d496917700f12f068df99ea0d3b9cb7a6af2cea717a,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T113859.251.jpg
exact-0499,exact,,5aee7d7a62f1615396ced5c079e4ac28c8dbfc085d98b32648b57e2cf5c588ec,data/DFU/Transfer-Learning images/samples/images - 2019-12-16T114035.025.jpg
exact-0499,exact,,5aee7d7a62f1615396ced5c079e4ac28c8dbfc085d98b32648b57e2cf5c588ec,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T114035.025.jpg
exact-0500,exact,,259ce5a1f724c604d221c482efa805b3d31df99ed6e28df41f10f78b8f6d42ce,data/DFU/Transfer-Learning images/samples/images - 2019-12-16T114755.548.jpg
exact-0500,exact,,259ce5a1f724c604d221c482efa805b3d31df99ed6e28df41f10f78b8f6d42ce,data/DFU/Transfer-Learning images/Wound Images2/images (25).jpg
exact-0500,exact,,259ce5a1f724c604d221c482efa805b3d31df99ed6e28df41f10f78b8f6d42ce,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T112239.735.jpg
exact-0500,exact,,259ce5a1f724c604d221c482efa805b3d31df99ed6e28df41f10f78b8f6d42ce,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T114742.529.jpg
exact-0500,exact,,259ce5a1f724c604d221c482efa805b3d31df99ed6e28df41f10f78b8f6d42ce,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T114755.548.jpg
exact-0501,exact,,cde3a899676c2574e869f24b931e3bc5de69f1de3f52bebb7b932d68a82436c6,data/DFU/Transfer-Learning images/samples/images - 2019-12-16T123117.106.jpg
exact-0501,exact,,cde3a899676c2574e869f24b931e3bc5de69f1de3f52bebb7b932d68a82436c6,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T123117.106.jpg
exact-0502,exact,,54b41c0d7ed1596f75ead7510f296d26bdf1cec88355f59be2bbf61413d0986c,data/DFU/Transfer-Learning images/samples/images - 2019-12-16T125107.127.jpg
exact-0502,exact,,54b41c0d7ed1596f75ead7510f296d26bdf1cec88355f59be2bbf61413d0986c,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T125107.127.jpg
exact-0503,exact,,11471d03d9d357a66e0d006976dd7c7a8fbb964d4acc5f21bed7b5c01791d17f,data/DFU/Transfer-Learning images/samples/images.jpg
exact-0503,exact,,11471d03d9d357a66e0d006976dd7c7a8fbb964d4acc5f21bed7b5c01791d17f,data/DFU/Transfer-Learning images/Wound Images2/images - 2019-12-16T110951.516.jpg
near-0001,near-nonexact,6,0,data/DFU/Original Images/1.png
near-0001,near-nonexact,6,0,data/DFU/Original Images/6.jpg
near-0002,near-nonexact,6,0,data/DFU/Original Images/1054877509612379438.jpg
near-0002,near-nonexact,6,0,data/DFU/Original Images/51851179_360650897859331_2470243976368619520_n.jpg
near-0003,near-nonexact,6,0,data/DFU/Original Images/1076771990506636278.jpg
near-0003,near-nonexact,6,0,data/DFU/Original Images/52545261_2332237320142864_293622299569946624_n.jpg
near-0004,near-nonexact,6,0,data/DFU/Original Images/1430965400006561945.jpg
near-0004,near-nonexact,6,0,data/DFU/Original Images/51953792_1193181274178777_1301085618482184192_n.jpg
near-0005,near-nonexact,6,0,data/DFU/Original Images/2.png
near-0005,near-nonexact,6,0,data/DFU/Original Images/20.jpg
near-0006,near-nonexact,6,1,data/DFU/Original Images/2100472819858240689.jpg
near-0006,near-nonexact,6,1,data/DFU/Original Images/51935341_306287766905193_4977057735246872576_n.jpg
near-0007,near-nonexact,6,0,data/DFU/Original Images/2120045598224772295.jpg
near-0007,near-nonexact,6,0,data/DFU/Original Images/51828322_1996656233961387_5287593504359317504_n (1).jpg
near-0007,near-nonexact,6,0,data/DFU/Original Images/51828322_1996656233961387_5287593504359317504_n.jpg
near-0008,near-nonexact,6,1,data/DFU/Original Images/2166365910321328840.jpg
near-0008,near-nonexact,6,1,data/DFU/Original Images/51989112_2386140148273476_2606128847464169472_n.jpg
near-0009,near-nonexact,6,0,data/DFU/Original Images/2248535364383155415.jpg
near-0009,near-nonexact,6,0,data/DFU/Original Images/52602678_2035901099812024_4298910114632433664_n.jpg
near-0010,near-nonexact,6,3,data/DFU/Original Images/2331076783926122268.jpg
near-0010,near-nonexact,6,3,data/DFU/Original Images/51783571_1934254266684087_6944160535000645632_n.jpg
near-0011,near-nonexact,6,1,data/DFU/Original Images/3460354257920857474.jpg
near-0011,near-nonexact,6,1,data/DFU/Original Images/52151480_258969031663450_6318131934501273600_n.jpg
near-0012,near-nonexact,6,0,data/DFU/Original Images/3849135830295494223.jpg
near-0012,near-nonexact,6,0,data/DFU/Original Images/52553604_246819646237286_562344848363880448_n.jpg
near-0013,near-nonexact,6,0,data/DFU/Original Images/4.png
near-0013,near-nonexact,6,0,data/DFU/Original Images/9.jpg
near-0014,near-nonexact,6,0,data/DFU/Original Images/4039916766432702719.jpg
near-0014,near-nonexact,6,0,data/DFU/Original Images/51858111_2120697521351716_1932841652360052736_n.jpg
near-0015,near-nonexact,6,0,data/DFU/Original Images/4493578528152659698.jpg
near-0015,near-nonexact,6,0,data/DFU/Original Images/52290072_288278388503662_4626597947310604288_n.jpg
near-0016,near-nonexact,6,2,data/DFU/Original Images/4682576138405030872.jpg
near-0016,near-nonexact,6,2,data/DFU/Original Images/51675451_800582506943762_1704939503539453952_n.jpg
near-0017,near-nonexact,6,0,data/DFU/Original Images/4686223241583583502.jpg
near-0017,near-nonexact,6,0,data/DFU/Original Images/51964319_390759328325320_311758709510373376_n.jpg
near-0018,near-nonexact,6,0,data/DFU/Original Images/4916270068439552632.jpg
